record_id,doi,doi_url,year,issue_month,issue_month_number,title_source,title_crossref,publication_date,authors_json,volume,issue,pages,figures_total,figures_sbol_visual_compatible,figures_sbol_visual_compliant,figures_best_practices,has_compatible_figures,has_compliant_figures,all_compatible_figures_compliant,has_best_practice_figures,all_compatible_figures_best_practice,historical_count_invariant_valid,requires_adjudication,label_granularity,figure_identities_available,annotation_source,annotation_path,annotation_sheet,annotation_row,annotation_comments_json,rubric_url,crossref_match_method,crossref_title_score,crossref_match_margin,publisher_url,crossref_license_urls_json,crossref_full_text_links_json,openalex_id,is_oa,oa_status,europepmc_id,europepmc_pmcid,europepmc_in_pmc,europepmc_in_epmc,europepmc_author_manuscript,europepmc_is_open_access,europepmc_external_pdf_candidates,download_eligible,selected_pdf_url,selected_pdf_license,selected_pdf_version,selected_pdf_source,pdf_candidate_count
doi:10.1021/acssynbio.3c00043,10.1021/acssynbio.3c00043,https://doi.org/10.1021/acssynbio.3c00043,2023,July,7,Construction and Applications of Mammalian Cell-Based DNA-Encoded Peptide/Protein Libraries,Construction and Applications of Mammalian Cell-Based DNA-Encoded Peptide/Protein Libraries,2023-07-21,"[""Yi Wang"", ""Kaili Zhang"", ""Yanjie Zhao"", ""Yifan Li"", ""Weijun Su"", ""Shuai Li""]",12,7,1874-1888,5,3,3,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,3,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.464052,https://doi.org/10.1021/acssynbio.3c00043,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00043"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00043"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4380590798,False,closed,MED:37315219,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.3c00061,10.1021/acssynbio.3c00061,https://doi.org/10.1021/acssynbio.3c00061,2023,July,7,Engineering Tissue-Scale Properties with Synthetic Cells: Forging One from Many,Engineering Tissue-Scale Properties with Synthetic Cells: Forging One from Many,2023-07-21,"[""Alexander J. Lin"", ""Ahmed Z. Sihorwala"", ""Brian Belardi""]",12,7,1889-1907,6,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,4,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.468531,https://doi.org/10.1021/acssynbio.3c00061,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00061"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00061"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4383483069,True,green,MED:37417657,PMC11017731,True,True,False,False,0,True,https://pmc.ncbi.nlm.nih.gov/articles/PMC11017731/pdf/nihms-1977460.pdf,cc-by,submittedVersion,PubMed Central,2
doi:10.1021/acssynbio.3c00099,10.1021/acssynbio.3c00099,https://doi.org/10.1021/acssynbio.3c00099,2023,July,7,Application of CRISPR in Filamentous Fungi and Macrofungi: From Component Function to Development Potentiality,Application of CRISPR in Filamentous Fungi and Macrofungi: From Component Function to Development Potentiality,2023-07-21,"[""Jia-Yu Shen"", ""Qunfei Zhao"", ""Qing-Li He""]",12,7,1908-1923,5,2,2,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,5,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.545946,https://doi.org/10.1021/acssynbio.3c00099,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00099"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00099"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4383187572,False,closed,MED:37404005,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.3c00080,10.1021/acssynbio.3c00080,https://doi.org/10.1021/acssynbio.3c00080,2023,July,7,Multi-input Drug-Controlled Switches of Mammalian Gene Expression Based on Engineered Nuclear Hormone Receptors,Multi-input Drug-Controlled Switches of Mammalian Gene Expression Based on Engineered Nuclear Hormone Receptors,2023-07-21,"[""Simon Kretschmer"", ""Nicholas Perry"", ""Yang Zhang"", ""Tanja Kortemme""]",12,7,1924-1934,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,6,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.50289,https://doi.org/10.1021/acssynbio.3c00080,"[""https://creativecommons.org/licenses/by-nc-nd/4.0/""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00080"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00080"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4380683339,True,hybrid,MED:37315218,PMC10367131,True,True,False,True,0,True,https://pmc.ncbi.nlm.nih.gov/articles/PMC10367131/pdf/sb3c00080.pdf,cc-by-nc-nd,submittedVersion,PubMed Central,2
doi:10.1021/acssynbio.3c00191,10.1021/acssynbio.3c00191,https://doi.org/10.1021/acssynbio.3c00191,2023,July,7,Regulated N-Terminal Modification of Proteins Synthesized Using a Reconstituted Cell-Free Protein Synthesis System,Regulated N-Terminal Modification of Proteins Synthesized Using a Reconstituted Cell-Free Protein Synthesis System,2023-07-21,"[""Rena Matsumoto"", ""Tatsuya Niwa"", ""Yasuhiro Shimane"", ""Yutetsu Kuruma"", ""Hideki Taguchi"", ""Takashi Kanamori""]",12,7,1935-1942,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,7,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.460674,https://doi.org/10.1021/acssynbio.3c00191,"[""https://creativecommons.org/licenses/by/4.0/""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00191"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00191"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4380881725,True,hybrid,MED:37328154,PMC10367130,True,True,False,True,0,True,https://pmc.ncbi.nlm.nih.gov/articles/PMC10367130/pdf/sb3c00191.pdf,cc-by,submittedVersion,PubMed Central,2
doi:10.1021/acssynbio.3c00215,10.1021/acssynbio.3c00215,https://doi.org/10.1021/acssynbio.3c00215,2023,July,7,Lustro: High-Throughput Optogenetic Experiments Enabled by Automation and a Yeast Optogenetic Toolkit,Lustro: High-Throughput Optogenetic Experiments Enabled by Automation and a Yeast Optogenetic Toolkit,2023-07-21,"[""Zachary P. Harmer"", ""Megan N. McClean""]",12,7,1943-1951,4,1,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,8,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.06383,https://doi.org/10.1021/acssynbio.3c00215,"[""https://creativecommons.org/licenses/by-nc-nd/4.0/""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00215"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00215"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4383999370,True,bronze,MED:37434272,PMC10368012,True,True,False,True,0,True,https://pmc.ncbi.nlm.nih.gov/articles/PMC10368012/pdf/sb3c00215.pdf,cc-by-nc-nd,submittedVersion,PubMed Central,2
doi:10.1021/acssynbio.3c00228,10.1021/acssynbio.3c00228,https://doi.org/10.1021/acssynbio.3c00228,2023,July,7,Understanding Autologous Spliceostatin Transcriptional Regulation to Derive Parts for Heterologous Expression in a Burkholderia Bacterial Host,Understanding Autologous Spliceostatin Transcriptional Regulation to Derive Parts for Heterologous Expression in a Burkholderia Bacterial Host,2023-07-21,"[""Barbara I. Adaikpoh"", ""Sean B. Romanowski"", ""Alessandra S. Eustáquio""]",12,7,1952-1960,4,2,2,2,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,9,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.51073,https://doi.org/10.1021/acssynbio.3c00228,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00228"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00228"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4381245409,True,green,MED:37338297,PMC10527236,True,True,False,False,0,False,,,,,2
doi:10.1021/acssynbio.2c00655,10.1021/acssynbio.2c00655,https://doi.org/10.1021/acssynbio.2c00655,2023,July,7,Remotely Controllable Engineered Bacteria for Targeted Therapy of Pseudomonas aeruginosa Infection,Remotely Controllable Engineered Bacteria for Targeted Therapy of Pseudomonas aeruginosa Infection,2023-07-21,"[""Yanmei Gao"", ""Jingjing Wei"", ""Lu Pu"", ""Shengwei Fu"", ""Xiaochen Xing"", ""Rongrong Zhang"", ""Fan Jin""]",12,7,1961-1971,5,2,2,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,10,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.5,https://doi.org/10.1021/acssynbio.2c00655,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.2c00655"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.2c00655"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4383499810,False,closed,MED:37418677,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.3c00022,10.1021/acssynbio.3c00022,https://doi.org/10.1021/acssynbio.3c00022,2023,July,7,Assembly of Microbial Communities Engaging in Metabolic Division of Labor in a Diffusion-Limited Environment Is Governed by Metabolic Flux,Assembly of Microbial Communities Engaging in Metabolic Division of Labor in a Diffusion-Limited Environment Is Governed by Metabolic Flux,2023-07-21,"[""Xiaoli Chen"", ""Miaoxiao Wang"", ""Yexin Xing"", ""Yong Nie"", ""Xiao-Lei Wu""]",12,7,1972-1980,4,1,1,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,11,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.519313,https://doi.org/10.1021/acssynbio.3c00022,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00022"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00022"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4380577745,True,green,MED:37312539,,False,False,False,False,0,False,,,,,2
doi:10.1021/acssynbio.3c00038,10.1021/acssynbio.3c00038,https://doi.org/10.1021/acssynbio.3c00038,2023,July,7,Leveraging Small Molecule-Induced Aptazyme Cleavage for Directed A-to-I RNA Editing,Leveraging Small Molecule-Induced Aptazyme Cleavage for Directed A-to-I RNA Editing,2023-07-21,"[""Xilei Ai"", ""Shan Zhou"", ""Meiyi Chen"", ""Feng Du"", ""Yi Yuan"", ""Xin Cui"", ""Juan Dong"", ""Xin Huang"", ""Zhuo Tang""]",12,7,1981-1988,3,1,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,12,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.491803,https://doi.org/10.1021/acssynbio.3c00038,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00038"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00038"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4382516755,False,closed,MED:37384927,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.3c00065,10.1021/acssynbio.3c00065,https://doi.org/10.1021/acssynbio.3c00065,2023,July,7,CRISPR-Associated Transposase for Targeted Mutagenesis in Diverse Proteobacteria,CRISPR-Associated Transposase for Targeted Mutagenesis in Diverse Proteobacteria,2023-07-21,"[""Lidimarie Trujillo Rodríguez"", ""Adam J. Ellington"", ""Christopher R. Reisch"", ""Marc G. Chevrette""]",12,7,1989-2003,5,1,1,1,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,13,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.489051,https://doi.org/10.1021/acssynbio.3c00065,"[""https://creativecommons.org/licenses/by-nc-nd/4.0/""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00065"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00065"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4382240106,True,hybrid,MED:37368499,PMC10367135,True,True,False,True,0,True,https://pmc.ncbi.nlm.nih.gov/articles/PMC10367135/pdf/sb3c00065.pdf,cc-by-nc-nd,submittedVersion,PubMed Central,2
doi:10.1021/acssynbio.3c00069,10.1021/acssynbio.3c00069,https://doi.org/10.1021/acssynbio.3c00069,2023,July,7,In Vitro Transcription–Translation in an Artificial Biomolecular Condensate,In Vitro Transcription–Translation in an Artificial Biomolecular Condensate,2023-07-21,"[""Ludo L. J. Schoenmakers"", ""N. Amy Yewdall"", ""Tiemei Lu"", ""Alain A. M. André"", ""Frank. H.T. Nelissen"", ""Evan Spruijt"", ""Wilhelm T. S. Huck""]",12,7,2004-2014,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,14,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.410405,https://doi.org/10.1021/acssynbio.3c00069,"[""https://creativecommons.org/licenses/by/4.0/""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00069"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00069"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4381598262,True,hybrid,MED:37343188,PMC10393115,True,True,False,True,0,True,https://pmc.ncbi.nlm.nih.gov/articles/PMC10393115/pdf/sb3c00069.pdf,cc-by,submittedVersion,PubMed Central,4
doi:10.1021/acssynbio.3c00074,10.1021/acssynbio.3c00074,https://doi.org/10.1021/acssynbio.3c00074,2023,July,7,Imaging Flow Cytometry for High-Throughput Phenotyping of Synthetic Cells,Imaging Flow Cytometry for High-Throughput Phenotyping of Synthetic Cells,2023-07-21,"[""Elisa Godino"", ""Ana Maria Restrepo Sierra"", ""Christophe Danelon""]",12,7,2015-2028,8,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,15,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.438596,https://doi.org/10.1021/acssynbio.3c00074,"[""https://creativecommons.org/licenses/by/4.0/""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00074"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00074"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4375955912,True,hybrid,MED:37155828,PMC10367129,True,True,False,True,0,False,,,,,1
doi:10.1021/acssynbio.3c00084,10.1021/acssynbio.3c00084,https://doi.org/10.1021/acssynbio.3c00084,2023,July,7,Cross-Species Synthetic Promoter Library: Finding Common Ground between Pseudomonas taiwanensis VLB120 and Escherichia coli,Cross-Species Synthetic Promoter Library: Finding Common Ground between Pseudomonas taiwanensis VLB120 and Escherichia coli,2023-07-21,"[""Dário Neves"", ""Ulf W. Liebal"", ""Salome C. Nies"", ""Tobias B. Alter"", ""Christian Pitzler"", ""Lars M. Blank"", ""Birgitta E. Ebert""]",12,7,2029-2040,9,1,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,16,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.525424,https://doi.org/10.1021/acssynbio.3c00084,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00084"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00084"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4381470250,False,closed,MED:37341594,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.3c00087,10.1021/acssynbio.3c00087,https://doi.org/10.1021/acssynbio.3c00087,2023,July,7,Developing a Nanopore Sequencing Workflow for Protein Engineering Applications,Developing a Nanopore Sequencing Workflow for Protein Engineering Applications,2023-07-21,"[""Daniel Zhi Jun Tan"", ""Vincent Fung"", ""Tao Sun"", ""Kaiyuan Tian"", ""Zhi Li"", ""Kang Zhou""]",12,7,2041-2050,6,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,17,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.480519,https://doi.org/10.1021/acssynbio.3c00087,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00087"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00087"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4383186989,False,closed,MED:37403232,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.3c00089,10.1021/acssynbio.3c00089,https://doi.org/10.1021/acssynbio.3c00089,2023,July,7,Development of a Naked Eye CRISPR-Cas12a and -Cas13a Multiplex Point-of-Care Detection of Genetically Modified Swine,Development of a Naked Eye CRISPR-Cas12a and -Cas13a Multiplex Point-of-Care Detection of Genetically Modified Swine,2023-07-21,"[""Yuan Wang"", ""Lanting Fu"", ""Dagang Tao"", ""Xiaosong Han"", ""Bingrong Xu"", ""Manfei Deng"", ""Sheng Li"", ""Changzhi Zhao"", ""Xinyun Li"", ""Shuhong Zhao"", ""Ping Gong"", ""Yu Yang"", ""Emmanuel Mulaya Khazalwa"", ""Yunlong Ma"", ""Jinxue Ruan"", ""Changchun Li"", ""Shengsong Xie""]",12,7,2051-2060,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,18,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.457627,https://doi.org/10.1021/acssynbio.3c00089,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00089"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00089"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4383872218,False,closed,MED:37432138,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.3c00104,10.1021/acssynbio.3c00104,https://doi.org/10.1021/acssynbio.3c00104,2023,July,7,Systematic Part Transfer by Extending a Modular Toolkit to Diverse Bacteria,Systematic Part Transfer by Extending a Modular Toolkit to Diverse Bacteria,2023-07-21,"[""Kevin W. Keating"", ""Eric M. Young""]",12,7,2061-2072,5,2,2,1,True,True,True,True,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,19,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.489051,https://doi.org/10.1021/acssynbio.3c00104,"[""https://creativecommons.org/licenses/by-nc-nd/4.0/""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00104"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00104"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4379966197,True,hybrid,MED:37294017,PMC10367128,True,True,False,True,0,True,https://pmc.ncbi.nlm.nih.gov/articles/PMC10367128/pdf/sb3c00104.pdf,cc-by-nc-nd,submittedVersion,PubMed Central,2
doi:10.1021/acssynbio.3c00120,10.1021/acssynbio.3c00120,https://doi.org/10.1021/acssynbio.3c00120,2023,July,7,Bayesian Optimization for Design of Multiscale Biological Circuits,Bayesian Optimization for Design of Multiscale Biological Circuits,2023-07-21,"[""Charlotte Merzbacher"", ""Oisin Mac Aodha"", ""Diego A. Oyarzún""]",12,7,2073-2082,4,1,1,1,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s013,data/raw/annotations/sb5c00417_si_013.xlsx,July,20,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.504132,https://doi.org/10.1021/acssynbio.3c00120,"[""https://creativecommons.org/licenses/by/4.0/""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00120"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.3c00120"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W4381431020,True,hybrid,MED:37339382,PMC10367132,True,True,False,True,0,True,https://pmc.ncbi.nlm.nih.gov/articles/PMC10367132/pdf/sb3c00120.pdf,cc-by,submittedVersion,PubMed Central,2
